class_index,class_id,t3,t7,t11,t23,G,uncovered_pairs,crt_residue,point_index,n,active_pairs
0,CAL-216,2,41,74,504,216,191,626828474,0,184673186354,407
0,CAL-216,2,41,74,504,216,191,626828474,1,185802305114,407
0,CAL-216,2,41,74,504,216,191,626828474,2,186931423874,407
0,CAL-216,2,41,74,504,216,191,626828474,3,188060542634,407
0,CAL-216,2,41,74,504,216,191,626828474,4,189189661394,407
0,CAL-216,2,41,74,504,216,191,626828474,5,190318780154,407
0,CAL-216,2,41,74,504,216,191,626828474,6,191447898914,407
0,CAL-216,2,41,74,504,216,191,626828474,7,192577017674,407
0,CAL-216,2,41,74,504,216,191,626828474,8,193706136434,407
0,CAL-216,2,41,74,504,216,191,626828474,9,194835255194,407
0,CAL-216,2,41,74,504,216,191,626828474,10,195964373954,407
0,CAL-216,2,41,74,504,216,191,626828474,11,197093492714,407
0,CAL-216,2,41,74,504,216,191,626828474,12,198222611474,407
0,CAL-216,2,41,74,504,216,191,626828474,13,199351730234,407
0,CAL-216,2,41,74,504,216,191,626828474,14,200480848994,407
0,CAL-216,2,41,74,504,216,191,626828474,15,201609967754,407
0,CAL-216,2,41,74,504,216,191,626828474,16,202739086514,407
0,CAL-216,2,41,74,504,216,191,626828474,17,203868205274,407
0,CAL-216,2,41,74,504,216,191,626828474,18,204997324034,407
0,CAL-216,2,41,74,504,216,191,626828474,19,206126442794,407
0,CAL-216,2,41,74,504,216,191,626828474,20,207255561554,407
0,CAL-216,2,41,74,504,216,191,626828474,21,208384680314,407
0,CAL-216,2,41,74,504,216,191,626828474,22,209513799074,407
0,CAL-216,2,41,74,504,216,191,626828474,23,210642917834,407
0,CAL-216,2,41,74,504,216,191,626828474,24,211772036594,407
0,CAL-216,2,41,74,504,216,191,626828474,25,212901155354,407
0,CAL-216,2,41,74,504,216,191,626828474,26,214030274114,407
0,CAL-216,2,41,74,504,216,191,626828474,27,215159392874,407
0,CAL-216,2,41,74,504,216,191,626828474,28,216288511634,407
0,CAL-216,2,41,74,504,216,191,626828474,29,217417630394,407
0,CAL-216,2,41,74,504,216,191,626828474,30,218546749154,407
0,CAL-216,2,41,74,504,216,191,626828474,31,219675867914,407
0,CAL-216,2,41,74,504,216,191,626828474,32,220804986674,407
0,CAL-216,2,41,74,504,216,191,626828474,33,221934105434,407
0,CAL-216,2,41,74,504,216,191,626828474,34,223063224194,407
0,CAL-216,2,41,74,504,216,191,626828474,35,224192342954,407
0,CAL-216,2,41,74,504,216,191,626828474,36,225321461714,407
0,CAL-216,2,41,74,504,216,191,626828474,37,226450580474,407
0,CAL-216,2,41,74,504,216,191,626828474,38,227579699234,407
0,CAL-216,2,41,74,504,216,191,626828474,39,228708817994,407
0,CAL-216,2,41,74,504,216,191,626828474,40,229837936754,407
0,CAL-216,2,41,74,504,216,191,626828474,41,230967055514,407
0,CAL-216,2,41,74,504,216,191,626828474,42,232096174274,407
0,CAL-216,2,41,74,504,216,191,626828474,43,233225293034,407
0,CAL-216,2,41,74,504,216,191,626828474,44,234354411794,407
0,CAL-216,2,41,74,504,216,191,626828474,45,235483530554,407
0,CAL-216,2,41,74,504,216,191,626828474,46,236612649314,407
0,CAL-216,2,41,74,504,216,191,626828474,47,237741768074,407
0,CAL-216,2,41,74,504,216,191,626828474,48,238870886834,407
0,CAL-216,2,41,74,504,216,191,626828474,49,240000005594,407
0,CAL-216,2,41,74,504,216,191,626828474,50,241129124354,407
0,CAL-216,2,41,74,504,216,191,626828474,51,242258243114,407
0,CAL-216,2,41,74,504,216,191,626828474,52,243387361874,407
0,CAL-216,2,41,74,504,216,191,626828474,53,244516480634,407
0,CAL-216,2,41,74,504,216,191,626828474,54,245645599394,407
1,CAL-227,2,41,50,504,227,180,169582034,0,184215939914,407
1,CAL-227,2,41,50,504,227,180,169582034,1,185345058674,407
1,CAL-227,2,41,50,504,227,180,169582034,2,186474177434,407
1,CAL-227,2,41,50,504,227,180,169582034,3,187603296194,407
1,CAL-227,2,41,50,504,227,180,169582034,4,188732414954,407
1,CAL-227,2,41,50,504,227,180,169582034,5,189861533714,407
1,CAL-227,2,41,50,504,227,180,169582034,6,190990652474,407
1,CAL-227,2,41,50,504,227,180,169582034,7,192119771234,407
1,CAL-227,2,41,50,504,227,180,169582034,8,193248889994,407
1,CAL-227,2,41,50,504,227,180,169582034,9,194378008754,407
1,CAL-227,2,41,50,504,227,180,169582034,10,195507127514,407
1,CAL-227,2,41,50,504,227,180,169582034,11,196636246274,407
1,CAL-227,2,41,50,504,227,180,169582034,12,197765365034,407
1,CAL-227,2,41,50,504,227,180,169582034,13,198894483794,407
1,CAL-227,2,41,50,504,227,180,169582034,14,200023602554,407
1,CAL-227,2,41,50,504,227,180,169582034,15,201152721314,407
1,CAL-227,2,41,50,504,227,180,169582034,16,202281840074,407
1,CAL-227,2,41,50,504,227,180,169582034,17,203410958834,407
1,CAL-227,2,41,50,504,227,180,169582034,18,204540077594,407
1,CAL-227,2,41,50,504,227,180,169582034,19,205669196354,407
1,CAL-227,2,41,50,504,227,180,169582034,20,206798315114,407
1,CAL-227,2,41,50,504,227,180,169582034,21,207927433874,407
1,CAL-227,2,41,50,504,227,180,169582034,22,209056552634,407
1,CAL-227,2,41,50,504,227,180,169582034,23,210185671394,407
1,CAL-227,2,41,50,504,227,180,169582034,24,211314790154,407
1,CAL-227,2,41,50,504,227,180,169582034,25,212443908914,407
1,CAL-227,2,41,50,504,227,180,169582034,26,213573027674,407
1,CAL-227,2,41,50,504,227,180,169582034,27,214702146434,407
1,CAL-227,2,41,50,504,227,180,169582034,28,215831265194,407
1,CAL-227,2,41,50,504,227,180,169582034,29,216960383954,407
1,CAL-227,2,41,50,504,227,180,169582034,30,218089502714,407
1,CAL-227,2,41,50,504,227,180,169582034,31,219218621474,407
1,CAL-227,2,41,50,504,227,180,169582034,32,220347740234,407
1,CAL-227,2,41,50,504,227,180,169582034,33,221476858994,407
1,CAL-227,2,41,50,504,227,180,169582034,34,222605977754,407
1,CAL-227,2,41,50,504,227,180,169582034,35,223735096514,407
1,CAL-227,2,41,50,504,227,180,169582034,36,224864215274,407
1,CAL-227,2,41,50,504,227,180,169582034,37,225993334034,407
1,CAL-227,2,41,50,504,227,180,169582034,38,227122452794,407
1,CAL-227,2,41,50,504,227,180,169582034,39,228251571554,407
1,CAL-227,2,41,50,504,227,180,169582034,40,229380690314,407
1,CAL-227,2,41,50,504,227,180,169582034,41,230509809074,407
1,CAL-227,2,41,50,504,227,180,169582034,42,231638927834,407
1,CAL-227,2,41,50,504,227,180,169582034,43,232768046594,407
1,CAL-227,2,41,50,504,227,180,169582034,44,233897165354,407
1,CAL-227,2,41,50,504,227,180,169582034,45,235026284114,407
1,CAL-227,2,41,50,504,227,180,169582034,46,236155402874,407
1,CAL-227,2,41,50,504,227,180,169582034,47,237284521634,407
1,CAL-227,2,41,50,504,227,180,169582034,48,238413640394,407
1,CAL-227,2,41,50,504,227,180,169582034,49,239542759154,407
1,CAL-227,2,41,50,504,227,180,169582034,50,240671877914,407
1,CAL-227,2,41,50,504,227,180,169582034,51,241800996674,407
1,CAL-227,2,41,50,504,227,180,169582034,52,242930115434,407
1,CAL-227,2,41,50,504,227,180,169582034,53,244059234194,407
1,CAL-227,2,41,50,504,227,180,169582034,54,245188352954,407
1,CAL-227,2,41,50,504,227,180,169582034,55,246317471714,407
2,CAL-230,2,7,32,504,230,177,143491754,0,184189849634,407
2,CAL-230,2,7,32,504,230,177,143491754,1,185318968394,407
2,CAL-230,2,7,32,504,230,177,143491754,2,186448087154,407
2,CAL-230,2,7,32,504,230,177,143491754,3,187577205914,407
2,CAL-230,2,7,32,504,230,177,143491754,4,188706324674,407
2,CAL-230,2,7,32,504,230,177,143491754,5,189835443434,407
2,CAL-230,2,7,32,504,230,177,143491754,6,190964562194,407
2,CAL-230,2,7,32,504,230,177,143491754,7,192093680954,407
2,CAL-230,2,7,32,504,230,177,143491754,8,193222799714,407
2,CAL-230,2,7,32,504,230,177,143491754,9,194351918474,407
2,CAL-230,2,7,32,504,230,177,143491754,10,195481037234,407
2,CAL-230,2,7,32,504,230,177,143491754,11,196610155994,407
2,CAL-230,2,7,32,504,230,177,143491754,12,197739274754,407
2,CAL-230,2,7,32,504,230,177,143491754,13,198868393514,407
2,CAL-230,2,7,32,504,230,177,143491754,14,199997512274,407
2,CAL-230,2,7,32,504,230,177,143491754,15,201126631034,407
2,CAL-230,2,7,32,504,230,177,143491754,16,202255749794,407
2,CAL-230,2,7,32,504,230,177,143491754,17,203384868554,407
2,CAL-230,2,7,32,504,230,177,143491754,18,204513987314,407
2,CAL-230,2,7,32,504,230,177,143491754,19,205643106074,407
2,CAL-230,2,7,32,504,230,177,143491754,20,206772224834,407
2,CAL-230,2,7,32,504,230,177,143491754,21,207901343594,407
2,CAL-230,2,7,32,504,230,177,143491754,22,209030462354,407
2,CAL-230,2,7,32,504,230,177,143491754,23,210159581114,407
2,CAL-230,2,7,32,504,230,177,143491754,24,211288699874,407
2,CAL-230,2,7,32,504,230,177,143491754,25,212417818634,407
2,CAL-230,2,7,32,504,230,177,143491754,26,213546937394,407
2,CAL-230,2,7,32,504,230,177,143491754,27,214676056154,407
2,CAL-230,2,7,32,504,230,177,143491754,28,215805174914,407
2,CAL-230,2,7,32,504,230,177,143491754,29,216934293674,407
2,CAL-230,2,7,32,504,230,177,143491754,30,218063412434,407
2,CAL-230,2,7,32,504,230,177,143491754,31,219192531194,407
2,CAL-230,2,7,32,504,230,177,143491754,32,220321649954,407
2,CAL-230,2,7,32,504,230,177,143491754,33,221450768714,407
2,CAL-230,2,7,32,504,230,177,143491754,34,222579887474,407
2,CAL-230,2,7,32,504,230,177,143491754,35,223709006234,407
2,CAL-230,2,7,32,504,230,177,143491754,36,224838124994,407
2,CAL-230,2,7,32,504,230,177,143491754,37,225967243754,407
2,CAL-230,2,7,32,504,230,177,143491754,38,227096362514,407
2,CAL-230,2,7,32,504,230,177,143491754,39,228225481274,407
2,CAL-230,2,7,32,504,230,177,143491754,40,229354600034,407
2,CAL-230,2,7,32,504,230,177,143491754,41,230483718794,407
2,CAL-230,2,7,32,504,230,177,143491754,42,231612837554,407
2,CAL-230,2,7,32,504,230,177,143491754,43,232741956314,407
2,CAL-230,2,7,32,504,230,177,143491754,44,233871075074,407
2,CAL-230,2,7,32,504,230,177,143491754,45,235000193834,407
2,CAL-230,2,7,32,504,230,177,143491754,46,236129312594,407
2,CAL-230,2,7,32,504,230,177,143491754,47,237258431354,407
2,CAL-230,2,7,32,504,230,177,143491754,48,238387550114,407
2,CAL-230,2,7,32,504,230,177,143491754,49,239516668874,407
2,CAL-230,2,7,32,504,230,177,143491754,50,240645787634,407
2,CAL-230,2,7,32,504,230,177,143491754,51,241774906394,407
2,CAL-230,2,7,32,504,230,177,143491754,52,242904025154,407
2,CAL-230,2,7,32,504,230,177,143491754,53,244033143914,407
2,CAL-230,2,7,32,504,230,177,143491754,54,245162262674,407
2,CAL-230,2,7,32,504,230,177,143491754,55,246291381434,407
3,MAX-001,2,7,50,17,231,176,361028234,0,184407386114,407
3,MAX-001,2,7,50,17,231,176,361028234,1,185536504874,407
3,MAX-001,2,7,50,17,231,176,361028234,2,186665623634,407
3,MAX-001,2,7,50,17,231,176,361028234,3,187794742394,407
3,MAX-001,2,7,50,17,231,176,361028234,4,188923861154,407
3,MAX-001,2,7,50,17,231,176,361028234,5,190052979914,407
3,MAX-001,2,7,50,17,231,176,361028234,6,191182098674,407
3,MAX-001,2,7,50,17,231,176,361028234,7,192311217434,407
3,MAX-001,2,7,50,17,231,176,361028234,8,193440336194,407
3,MAX-001,2,7,50,17,231,176,361028234,9,194569454954,407
3,MAX-001,2,7,50,17,231,176,361028234,10,195698573714,407
3,MAX-001,2,7,50,17,231,176,361028234,11,196827692474,407
3,MAX-001,2,7,50,17,231,176,361028234,12,197956811234,407
3,MAX-001,2,7,50,17,231,176,361028234,13,199085929994,407
3,MAX-001,2,7,50,17,231,176,361028234,14,200215048754,407
3,MAX-001,2,7,50,17,231,176,361028234,15,201344167514,407
3,MAX-001,2,7,50,17,231,176,361028234,16,202473286274,407
3,MAX-001,2,7,50,17,231,176,361028234,17,203602405034,407
3,MAX-001,2,7,50,17,231,176,361028234,18,204731523794,407
3,MAX-001,2,7,50,17,231,176,361028234,19,205860642554,407
3,MAX-001,2,7,50,17,231,176,361028234,20,206989761314,407
3,MAX-001,2,7,50,17,231,176,361028234,21,208118880074,407
3,MAX-001,2,7,50,17,231,176,361028234,22,209247998834,407
3,MAX-001,2,7,50,17,231,176,361028234,23,210377117594,407
3,MAX-001,2,7,50,17,231,176,361028234,24,211506236354,407
3,MAX-001,2,7,50,17,231,176,361028234,25,212635355114,407
3,MAX-001,2,7,50,17,231,176,361028234,26,213764473874,407
3,MAX-001,2,7,50,17,231,176,361028234,27,214893592634,407
3,MAX-001,2,7,50,17,231,176,361028234,28,216022711394,407
3,MAX-001,2,7,50,17,231,176,361028234,29,217151830154,407
3,MAX-001,2,7,50,17,231,176,361028234,30,218280948914,407
3,MAX-001,2,7,50,17,231,176,361028234,31,219410067674,407
3,MAX-001,2,7,50,17,231,176,361028234,32,220539186434,407
3,MAX-001,2,7,50,17,231,176,361028234,33,221668305194,407
3,MAX-001,2,7,50,17,231,176,361028234,34,222797423954,407
3,MAX-001,2,7,50,17,231,176,361028234,35,223926542714,407
3,MAX-001,2,7,50,17,231,176,361028234,36,225055661474,407
3,MAX-001,2,7,50,17,231,176,361028234,37,226184780234,407
3,MAX-001,2,7,50,17,231,176,361028234,38,227313898994,407
3,MAX-001,2,7,50,17,231,176,361028234,39,228443017754,407
3,MAX-001,2,7,50,17,231,176,361028234,40,229572136514,407
3,MAX-001,2,7,50,17,231,176,361028234,41,230701255274,407
3,MAX-001,2,7,50,17,231,176,361028234,42,231830374034,407
3,MAX-001,2,7,50,17,231,176,361028234,43,232959492794,407
3,MAX-001,2,7,50,17,231,176,361028234,44,234088611554,407
3,MAX-001,2,7,50,17,231,176,361028234,45,235217730314,407
3,MAX-001,2,7,50,17,231,176,361028234,46,236346849074,407
3,MAX-001,2,7,50,17,231,176,361028234,47,237475967834,407
3,MAX-001,2,7,50,17,231,176,361028234,48,238605086594,407
3,MAX-001,2,7,50,17,231,176,361028234,49,239734205354,407
3,MAX-001,2,7,50,17,231,176,361028234,50,240863324114,407
3,MAX-001,2,7,50,17,231,176,361028234,51,241992442874,407
3,MAX-001,2,7,50,17,231,176,361028234,52,243121561634,407
3,MAX-001,2,7,50,17,231,176,361028234,53,244250680394,407
3,MAX-001,2,7,50,17,231,176,361028234,54,245379799154,407
3,MAX-001,2,7,50,17,231,176,361028234,55,246508917914,407
4,MAX-002,2,7,50,40,231,176,164659754,0,184211017634,407
4,MAX-002,2,7,50,40,231,176,164659754,1,185340136394,407
4,MAX-002,2,7,50,40,231,176,164659754,2,186469255154,407
4,MAX-002,2,7,50,40,231,176,164659754,3,187598373914,407
4,MAX-002,2,7,50,40,231,176,164659754,4,188727492674,407
4,MAX-002,2,7,50,40,231,176,164659754,5,189856611434,407
4,MAX-002,2,7,50,40,231,176,164659754,6,190985730194,407
4,MAX-002,2,7,50,40,231,176,164659754,7,192114848954,407
4,MAX-002,2,7,50,40,231,176,164659754,8,193243967714,407
4,MAX-002,2,7,50,40,231,176,164659754,9,194373086474,407
4,MAX-002,2,7,50,40,231,176,164659754,10,195502205234,407
4,MAX-002,2,7,50,40,231,176,164659754,11,196631323994,407
4,MAX-002,2,7,50,40,231,176,164659754,12,197760442754,407
4,MAX-002,2,7,50,40,231,176,164659754,13,198889561514,407
4,MAX-002,2,7,50,40,231,176,164659754,14,200018680274,407
4,MAX-002,2,7,50,40,231,176,164659754,15,201147799034,407
4,MAX-002,2,7,50,40,231,176,164659754,16,202276917794,407
4,MAX-002,2,7,50,40,231,176,164659754,17,203406036554,407
4,MAX-002,2,7,50,40,231,176,164659754,18,204535155314,407
4,MAX-002,2,7,50,40,231,176,164659754,19,205664274074,407
4,MAX-002,2,7,50,40,231,176,164659754,20,206793392834,407
4,MAX-002,2,7,50,40,231,176,164659754,21,207922511594,407
4,MAX-002,2,7,50,40,231,176,164659754,22,209051630354,407
4,MAX-002,2,7,50,40,231,176,164659754,23,210180749114,407
4,MAX-002,2,7,50,40,231,176,164659754,24,211309867874,407
4,MAX-002,2,7,50,40,231,176,164659754,25,212438986634,407
4,MAX-002,2,7,50,40,231,176,164659754,26,213568105394,407
4,MAX-002,2,7,50,40,231,176,164659754,27,214697224154,407
4,MAX-002,2,7,50,40,231,176,164659754,28,215826342914,407
4,MAX-002,2,7,50,40,231,176,164659754,29,216955461674,407
4,MAX-002,2,7,50,40,231,176,164659754,30,218084580434,407
4,MAX-002,2,7,50,40,231,176,164659754,31,219213699194,407
4,MAX-002,2,7,50,40,231,176,164659754,32,220342817954,407
4,MAX-002,2,7,50,40,231,176,164659754,33,221471936714,407
4,MAX-002,2,7,50,40,231,176,164659754,34,222601055474,407
4,MAX-002,2,7,50,40,231,176,164659754,35,223730174234,407
4,MAX-002,2,7,50,40,231,176,164659754,36,224859292994,407
4,MAX-002,2,7,50,40,231,176,164659754,37,225988411754,407
4,MAX-002,2,7,50,40,231,176,164659754,38,227117530514,407
4,MAX-002,2,7,50,40,231,176,164659754,39,228246649274,407
4,MAX-002,2,7,50,40,231,176,164659754,40,229375768034,407
4,MAX-002,2,7,50,40,231,176,164659754,41,230504886794,407
4,MAX-002,2,7,50,40,231,176,164659754,42,231634005554,407
4,MAX-002,2,7,50,40,231,176,164659754,43,232763124314,407
4,MAX-002,2,7,50,40,231,176,164659754,44,233892243074,407
4,MAX-002,2,7,50,40,231,176,164659754,45,235021361834,407
4,MAX-002,2,7,50,40,231,176,164659754,46,236150480594,407
4,MAX-002,2,7,50,40,231,176,164659754,47,237279599354,407
4,MAX-002,2,7,50,40,231,176,164659754,48,238408718114,407
4,MAX-002,2,7,50,40,231,176,164659754,49,239537836874,407
4,MAX-002,2,7,50,40,231,176,164659754,50,240666955634,407
4,MAX-002,2,7,50,40,231,176,164659754,51,241796074394,407
4,MAX-002,2,7,50,40,231,176,164659754,52,242925193154,407
4,MAX-002,2,7,50,40,231,176,164659754,53,244054311914,407
4,MAX-002,2,7,50,40,231,176,164659754,54,245183430674,407
4,MAX-002,2,7,50,40,231,176,164659754,55,246312549434,407
5,MAX-003,2,7,50,109,231,176,704673074,0,184751030954,407
5,MAX-003,2,7,50,109,231,176,704673074,1,185880149714,407
5,MAX-003,2,7,50,109,231,176,704673074,2,187009268474,407
5,MAX-003,2,7,50,109,231,176,704673074,3,188138387234,407
5,MAX-003,2,7,50,109,231,176,704673074,4,189267505994,407
5,MAX-003,2,7,50,109,231,176,704673074,5,190396624754,407
5,MAX-003,2,7,50,109,231,176,704673074,6,191525743514,407
5,MAX-003,2,7,50,109,231,176,704673074,7,192654862274,407
5,MAX-003,2,7,50,109,231,176,704673074,8,193783981034,407
5,MAX-003,2,7,50,109,231,176,704673074,9,194913099794,407
5,MAX-003,2,7,50,109,231,176,704673074,10,196042218554,407
5,MAX-003,2,7,50,109,231,176,704673074,11,197171337314,407
5,MAX-003,2,7,50,109,231,176,704673074,12,198300456074,407
5,MAX-003,2,7,50,109,231,176,704673074,13,199429574834,407
5,MAX-003,2,7,50,109,231,176,704673074,14,200558693594,407
5,MAX-003,2,7,50,109,231,176,704673074,15,201687812354,407
5,MAX-003,2,7,50,109,231,176,704673074,16,202816931114,407
5,MAX-003,2,7,50,109,231,176,704673074,17,203946049874,407
5,MAX-003,2,7,50,109,231,176,704673074,18,205075168634,407
5,MAX-003,2,7,50,109,231,176,704673074,19,206204287394,407
5,MAX-003,2,7,50,109,231,176,704673074,20,207333406154,407
5,MAX-003,2,7,50,109,231,176,704673074,21,208462524914,407
5,MAX-003,2,7,50,109,231,176,704673074,22,209591643674,407
5,MAX-003,2,7,50,109,231,176,704673074,23,210720762434,407
5,MAX-003,2,7,50,109,231,176,704673074,24,211849881194,407
5,MAX-003,2,7,50,109,231,176,704673074,25,212978999954,407
5,MAX-003,2,7,50,109,231,176,704673074,26,214108118714,407
5,MAX-003,2,7,50,109,231,176,704673074,27,215237237474,407
5,MAX-003,2,7,50,109,231,176,704673074,28,216366356234,407
5,MAX-003,2,7,50,109,231,176,704673074,29,217495474994,407
5,MAX-003,2,7,50,109,231,176,704673074,30,218624593754,407
5,MAX-003,2,7,50,109,231,176,704673074,31,219753712514,407
5,MAX-003,2,7,50,109,231,176,704673074,32,220882831274,407
5,MAX-003,2,7,50,109,231,176,704673074,33,222011950034,407
5,MAX-003,2,7,50,109,231,176,704673074,34,223141068794,407
5,MAX-003,2,7,50,109,231,176,704673074,35,224270187554,407
5,MAX-003,2,7,50,109,231,176,704673074,36,225399306314,407
5,MAX-003,2,7,50,109,231,176,704673074,37,226528425074,407
5,MAX-003,2,7,50,109,231,176,704673074,38,227657543834,407
5,MAX-003,2,7,50,109,231,176,704673074,39,228786662594,407
5,MAX-003,2,7,50,109,231,176,704673074,40,229915781354,407
5,MAX-003,2,7,50,109,231,176,704673074,41,231044900114,407
5,MAX-003,2,7,50,109,231,176,704673074,42,232174018874,407
5,MAX-003,2,7,50,109,231,176,704673074,43,233303137634,407
5,MAX-003,2,7,50,109,231,176,704673074,44,234432256394,407
5,MAX-003,2,7,50,109,231,176,704673074,45,235561375154,407
5,MAX-003,2,7,50,109,231,176,704673074,46,236690493914,407
5,MAX-003,2,7,50,109,231,176,704673074,47,237819612674,407
5,MAX-003,2,7,50,109,231,176,704673074,48,238948731434,407
5,MAX-003,2,7,50,109,231,176,704673074,49,240077850194,407
5,MAX-003,2,7,50,109,231,176,704673074,50,241206968954,407
5,MAX-003,2,7,50,109,231,176,704673074,51,242336087714,407
5,MAX-003,2,7,50,109,231,176,704673074,52,243465206474,407
5,MAX-003,2,7,50,109,231,176,704673074,53,244594325234,407
5,MAX-003,2,7,50,109,231,176,704673074,54,245723443994,407
6,MAX-004,2,7,50,178,231,176,115567634,0,184161925514,407
6,MAX-004,2,7,50,178,231,176,115567634,1,185291044274,407
6,MAX-004,2,7,50,178,231,176,115567634,2,186420163034,407
6,MAX-004,2,7,50,178,231,176,115567634,3,187549281794,407
6,MAX-004,2,7,50,178,231,176,115567634,4,188678400554,407
6,MAX-004,2,7,50,178,231,176,115567634,5,189807519314,407
6,MAX-004,2,7,50,178,231,176,115567634,6,190936638074,407
6,MAX-004,2,7,50,178,231,176,115567634,7,192065756834,407
6,MAX-004,2,7,50,178,231,176,115567634,8,193194875594,407
6,MAX-004,2,7,50,178,231,176,115567634,9,194323994354,407
6,MAX-004,2,7,50,178,231,176,115567634,10,195453113114,407
6,MAX-004,2,7,50,178,231,176,115567634,11,196582231874,407
6,MAX-004,2,7,50,178,231,176,115567634,12,197711350634,407
6,MAX-004,2,7,50,178,231,176,115567634,13,198840469394,407
6,MAX-004,2,7,50,178,231,176,115567634,14,199969588154,407
6,MAX-004,2,7,50,178,231,176,115567634,15,201098706914,407
6,MAX-004,2,7,50,178,231,176,115567634,16,202227825674,407
6,MAX-004,2,7,50,178,231,176,115567634,17,203356944434,407
6,MAX-004,2,7,50,178,231,176,115567634,18,204486063194,407
6,MAX-004,2,7,50,178,231,176,115567634,19,205615181954,407
6,MAX-004,2,7,50,178,231,176,115567634,20,206744300714,407
6,MAX-004,2,7,50,178,231,176,115567634,21,207873419474,407
6,MAX-004,2,7,50,178,231,176,115567634,22,209002538234,407
6,MAX-004,2,7,50,178,231,176,115567634,23,210131656994,407
6,MAX-004,2,7,50,178,231,176,115567634,24,211260775754,407
6,MAX-004,2,7,50,178,231,176,115567634,25,212389894514,407
6,MAX-004,2,7,50,178,231,176,115567634,26,213519013274,407
6,MAX-004,2,7,50,178,231,176,115567634,27,214648132034,407
6,MAX-004,2,7,50,178,231,176,115567634,28,215777250794,407
6,MAX-004,2,7,50,178,231,176,115567634,29,216906369554,407
6,MAX-004,2,7,50,178,231,176,115567634,30,218035488314,407
6,MAX-004,2,7,50,178,231,176,115567634,31,219164607074,407
6,MAX-004,2,7,50,178,231,176,115567634,32,220293725834,407
6,MAX-004,2,7,50,178,231,176,115567634,33,221422844594,407
6,MAX-004,2,7,50,178,231,176,115567634,34,222551963354,407
6,MAX-004,2,7,50,178,231,176,115567634,35,223681082114,407
6,MAX-004,2,7,50,178,231,176,115567634,36,224810200874,407
6,MAX-004,2,7,50,178,231,176,115567634,37,225939319634,407
6,MAX-004,2,7,50,178,231,176,115567634,38,227068438394,407
6,MAX-004,2,7,50,178,231,176,115567634,39,228197557154,407
6,MAX-004,2,7,50,178,231,176,115567634,40,229326675914,407
6,MAX-004,2,7,50,178,231,176,115567634,41,230455794674,407
6,MAX-004,2,7,50,178,231,176,115567634,42,231584913434,407
6,MAX-004,2,7,50,178,231,176,115567634,43,232714032194,407
6,MAX-004,2,7,50,178,231,176,115567634,44,233843150954,407
6,MAX-004,2,7,50,178,231,176,115567634,45,234972269714,407
6,MAX-004,2,7,50,178,231,176,115567634,46,236101388474,407
6,MAX-004,2,7,50,178,231,176,115567634,47,237230507234,407
6,MAX-004,2,7,50,178,231,176,115567634,48,238359625994,407
6,MAX-004,2,7,50,178,231,176,115567634,49,239488744754,407
6,MAX-004,2,7,50,178,231,176,115567634,50,240617863514,407
6,MAX-004,2,7,50,178,231,176,115567634,51,241746982274,407
6,MAX-004,2,7,50,178,231,176,115567634,52,242876101034,407
6,MAX-004,2,7,50,178,231,176,115567634,53,244005219794,407
6,MAX-004,2,7,50,178,231,176,115567634,54,245134338554,407
6,MAX-004,2,7,50,178,231,176,115567634,55,246263457314,407
7,MAX-005,2,7,50,224,231,176,851949434,0,184898307314,407
7,MAX-005,2,7,50,224,231,176,851949434,1,186027426074,407
7,MAX-005,2,7,50,224,231,176,851949434,2,187156544834,407
7,MAX-005,2,7,50,224,231,176,851949434,3,188285663594,407
7,MAX-005,2,7,50,224,231,176,851949434,4,189414782354,407
7,MAX-005,2,7,50,224,231,176,851949434,5,190543901114,407
7,MAX-005,2,7,50,224,231,176,851949434,6,191673019874,407
7,MAX-005,2,7,50,224,231,176,851949434,7,192802138634,407
7,MAX-005,2,7,50,224,231,176,851949434,8,193931257394,407
7,MAX-005,2,7,50,224,231,176,851949434,9,195060376154,407
7,MAX-005,2,7,50,224,231,176,851949434,10,196189494914,407
7,MAX-005,2,7,50,224,231,176,851949434,11,197318613674,407
7,MAX-005,2,7,50,224,231,176,851949434,12,198447732434,407
7,MAX-005,2,7,50,224,231,176,851949434,13,199576851194,407
7,MAX-005,2,7,50,224,231,176,851949434,14,200705969954,407
7,MAX-005,2,7,50,224,231,176,851949434,15,201835088714,407
7,MAX-005,2,7,50,224,231,176,851949434,16,202964207474,407
7,MAX-005,2,7,50,224,231,176,851949434,17,204093326234,407
7,MAX-005,2,7,50,224,231,176,851949434,18,205222444994,407
7,MAX-005,2,7,50,224,231,176,851949434,19,206351563754,407
7,MAX-005,2,7,50,224,231,176,851949434,20,207480682514,407
7,MAX-005,2,7,50,224,231,176,851949434,21,208609801274,407
7,MAX-005,2,7,50,224,231,176,851949434,22,209738920034,407
7,MAX-005,2,7,50,224,231,176,851949434,23,210868038794,407
7,MAX-005,2,7,50,224,231,176,851949434,24,211997157554,407
7,MAX-005,2,7,50,224,231,176,851949434,25,213126276314,407
7,MAX-005,2,7,50,224,231,176,851949434,26,214255395074,407
7,MAX-005,2,7,50,224,231,176,851949434,27,215384513834,407
7,MAX-005,2,7,50,224,231,176,851949434,28,216513632594,407
7,MAX-005,2,7,50,224,231,176,851949434,29,217642751354,407
7,MAX-005,2,7,50,224,231,176,851949434,30,218771870114,407
7,MAX-005,2,7,50,224,231,176,851949434,31,219900988874,407
